month,class,geometry
May,presence,"c(-73.129232, 38.929806)"
May,presence,"c(-69.108299, 43.139057)"
May,presence,"c(-68.586716, 43.416321)"
May,presence,"c(-69.54, 41.89383)"
May,presence,"c(-69.08905, 41.19017)"
May,presence,"c(-70.067, 39.817)"
May,presence,"c(-70.093361, 42.410172)"
May,presence,"c(-70.88511, 41.30439)"
May,presence,"c(-68.26833, 42.25217)"
May,presence,"c(-68.31046, 41.94805)"
May,presence,"c(-68.68345, 42.2838)"
May,presence,"c(-70.167, 42.917)"
May,presence,"c(-69.76411, 43.289)"
May,presence,"c(-69.49064, 41.40363)"
May,presence,"c(-69.30374, 41.05605)"
May,presence,"c(-67.61784, 43.34317)"
May,presence,"c(-69.41053, 42.478)"
May,presence,"c(-66.833, 40.533)"
May,presence,"c(-68.50208, 42.30827)"
May,presence,"c(-68.97988, 42.66699)"
May,presence,"c(-69.267, 42.533)"
May,presence,"c(-72.4195, 39.6168)"
May,presence,"c(-71.19969, 41.09042)"
May,presence,"c(-69.31269, 41.48139)"
May,presence,"c(-69.983, 40.75)"
May,presence,"c(-72.6679, 40.5531)"
May,presence,"c(-72.144758, 39.287451)"
May,presence,"c(-67.316635, 40.4688)"
May,presence,"c(-69.42974, 41.90635)"
May,presence,"c(-69.895554, 42.143696)"
May,presence,"c(-71.9269, 39.648)"
May,presence,"c(-67.76811, 42.58963)"
May,presence,"c(-69.30268, 42.26597)"
May,presence,"c(-69.25376, 42.81413)"
May,presence,"c(-69.17987, 42.10701)"
May,presence,"c(-69.52146, 42.16242)"
May,presence,"c(-69.34967, 41.39971)"
May,presence,"c(-70.4, 40.617)"
May,presence,"c(-69.65, 39.65)"
May,presence,"c(-72.693, 39.084)"
May,presence,"c(-69.01615, 41.31737)"
May,presence,"c(-69.41598, 42.72752)"
May,presence,"c(-69.05788, 42.44101)"
May,presence,"c(-68.40586, 42.49763)"
May,presence,"c(-70.8987, 40.1572)"
May,presence,"c(-70.21712, 41.00151)"
May,presence,"c(-69.36867, 41.939)"
May,presence,"c(-68.28406, 41.84265)"
May,presence,"c(-72.1126, 39.3207)"
May,presence,"c(-69.04191, 42.5002)"
May,presence,"c(-67.67142, 42.61009)"
May,presence,"c(-68.38185, 41.4084)"
May,presence,"c(-66.55, 41.333)"
May,presence,"c(-72.5128, 39.6017)"
May,presence,"c(-70.651634, 40.396286)"
May,presence,"c(-67.81777, 43.0066)"
May,presence,"c(-66.28508, 41.333576)"
May,presence,"c(-70.18503, 42.54322)"
May,presence,"c(-69.08294, 43.03815)"
May,presence,"c(-69.34567, 41.7515)"
May,presence,"c(-72.0568, 39.5254)"
May,presence,"c(-69.56916, 41.52093)"
May,presence,"c(-72.27321, 40.7439)"
May,presence,"c(-71.791161, 40.786647)"
May,presence,"c(-69.97717, 42.00833)"
May,presence,"c(-68.83489, 42.7459)"
May,presence,"c(-68.39917, 42.08583)"
May,presence,"c(-70.883, 40.733)"
May,presence,"c(-70.12678, 42.65339)"
May,presence,"c(-68.2, 40.45)"
May,presence,"c(-68.99664, 42.99133)"
May,presence,"c(-72.1113, 39.6131)"
May,presence,"c(-69.0808, 40.97592)"
May,presence,"c(-70.617, 40.767)"
May,presence,"c(-68.3983, 41.79787)"
May,presence,"c(-68.80855, 41.20149)"
May,presence,"c(-71.01288, 40.9077)"
May,presence,"c(-70.25785, 42.90422)"
May,presence,"c(-69.59648, 42.87528)"
May,presence,"c(-68.76633, 41.41667)"
May,presence,"c(-65.433, 41.9)"
May,presence,"c(-72.0522, 39.5192)"
May,presence,"c(-69.23155, 42.73645)"
May,presence,"c(-69.79431, 42.89233)"
May,presence,"c(-70.22765, 42.75885)"
May,presence,"c(-69.417, 39.933)"
May,presence,"c(-69.10983, 41.66589)"
May,presence,"c(-71.134438, 39.817593)"
May,presence,"c(-70.40601, 43.10488)"
May,presence,"c(-72.050356, 39.994847)"
May,presence,"c(-69.62205, 42.04016)"
May,presence,"c(-65.567, 41.867)"
May,presence,"c(-69.61664, 41.36925)"
May,presence,"c(-69.64947, 41.80989)"
May,presence,"c(-69.73433, 41.81441)"
May,presence,"c(-70.52045, 40.90488)"
May,presence,"c(-66.55734, 42.32281)"
May,presence,"c(-69.86746, 42.50515)"
May,presence,"c(-71.34262, 40.9832)"
May,presence,"c(-70.47858, 41.01326)"
May,presence,"c(-71.19317, 41.25134)"
May,presence,"c(-69.66429, 42.65533)"
May,presence,"c(-71.2971, 39.8504)"
May,presence,"c(-69.28913, 41.22384)"
May,presence,"c(-68.95096, 41.6616)"
May,presence,"c(-69.14248, 41.07266)"
May,presence,"c(-69.17799, 43.05684)"
May,presence,"c(-71.832, 40.297)"
May,presence,"c(-67.4, 40.367)"
May,presence,"c(-68.24592, 41.59838)"
May,presence,"c(-69.22257, 42.70329)"
May,presence,"c(-70.856636, 40.671368)"
May,presence,"c(-68.82322, 41.71309)"
May,presence,"c(-69.38105, 42.16321)"
May,presence,"c(-68.56578, 42.07901)"
May,presence,"c(-72.2219, 39.9847)"
May,presence,"c(-69.69916, 42.38961)"
May,presence,"c(-69.3026, 42.01971)"
May,presence,"c(-69.26059, 42.76086)"
May,presence,"c(-68.457077, 41.990738)"
May,presence,"c(-71.23857, 41.223)"
May,presence,"c(-69.523705, 42.045872)"
May,presence,"c(-70.22548, 43.10544)"
May,presence,"c(-70.517, 40.7)"
May,presence,"c(-68.96717, 41.175)"
May,presence,"c(-70.58844, 42.80367)"
May,presence,"c(-69.53502, 41.38421)"
May,presence,"c(-71.7228, 40.2422)"
May,presence,"c(-70.66854, 41.04693)"
May,presence,"c(-72.0675, 39.8765)"
May,presence,"c(-70.09716, 41.15083)"
May,presence,"c(-68.83418, 42.62485)"
May,presence,"c(-73.2646, 38.98536)"
May,presence,"c(-72.1468, 39.7749)"
May,presence,"c(-72.116266, 40.07041)"
May,presence,"c(-69.43916, 42.9625)"
May,presence,"c(-66.922211, 40.508533)"
May,presence,"c(-72.1131, 40.4198)"
May,presence,"c(-70.383, 40.5)"
May,presence,"c(-69.18208, 42.14464)"
May,presence,"c(-68.30489, 41.76131)"
May,presence,"c(-71.6439, 39.7023)"
May,presence,"c(-68.7794, 43.37806)"
May,presence,"c(-67.63066, 42.62361)"
May,presence,"c(-69.756317, 41.120129)"
May,presence,"c(-68.89417, 40.43017)"
May,presence,"c(-71.4108, 39.7045)"
May,presence,"c(-72.02738, 40.8758)"
May,presence,"c(-69.96734, 42.66264)"
May,presence,"c(-70.13315, 40.95504)"
May,presence,"c(-69.230553, 43.234058)"
May,presence,"c(-69.77633, 41.73067)"
May,presence,"c(-70.08364, 42.1452)"
May,presence,"c(-69.14939, 41.49517)"
May,presence,"c(-71.48315, 40.39133)"
May,presence,"c(-69.71391, 42.01874)"
May,presence,"c(-72.0809, 40.3435)"
May,presence,"c(-69.66244, 42.2958)"
May,presence,"c(-72.369482, 39.537847)"
May,presence,"c(-70.5765, 40.7107)"
May,presence,"c(-67.717, 41.133)"
May,presence,"c(-69.21667, 42.04633)"
May,presence,"c(-71.866, 40.5985)"
May,presence,"c(-68.29083, 42.06167)"
May,presence,"c(-67.923, 42.02017)"
May,presence,"c(-70.40006, 43.26467)"
May,presence,"c(-69.39485, 42.87891)"
May,presence,"c(-68.82601, 42.18469)"
May,presence,"c(-69.83967, 41.6395)"
May,presence,"c(-71.995, 40.478)"
May,presence,"c(-71.0318, 39.699729)"
May,presence,"c(-69.16589, 41.77586)"
May,presence,"c(-68.8282, 41.06101)"
May,presence,"c(-71.3646, 39.9056)"
May,presence,"c(-68.62318, 41.3418)"
May,presence,"c(-71.717352, 39.636433)"
May,presence,"c(-69.52037, 41.66005)"
May,presence,"c(-69.97526, 43.17866)"
May,presence,"c(-67.720551, 43.818417)"
May,presence,"c(-69.35666, 41.50036)"
May,presence,"c(-68.924576, 43.690743)"
May,presence,"c(-71.00211, 40.88037)"
May,presence,"c(-69.41486, 42.45445)"
May,presence,"c(-68.92527, 42.2341)"
May,presence,"c(-69.517, 41.8)"
May,presence,"c(-69.56421, 42.04946)"
May,presence,"c(-69.876137, 42.798359)"
May,presence,"c(-68.49264, 42.21109)"
May,presence,"c(-68.80473, 42.08037)"
May,presence,"c(-69.65956, 40.63677)"
May,presence,"c(-72.2231, 40.1817)"
May,presence,"c(-71.08239, 41.29859)"
May,presence,"c(-67.60195, 43.42342)"
May,presence,"c(-68.83527, 41.30185)"
May,presence,"c(-67.667, 40.567)"
May,presence,"c(-70.57397, 40.82254)"
May,presence,"c(-68.57079, 42.17104)"
May,presence,"c(-68.133, 40.083)"
May,presence,"c(-68.89751, 42.50974)"
May,presence,"c(-71.32272, 41.07446)"
May,presence,"c(-68.017, 40.267)"
May,presence,"c(-71.698, 40.148)"
May,presence,"c(-70.44882, 41.08776)"
May,presence,"c(-69.51767, 41.395)"
May,presence,"c(-71.2441, 40.2666)"
May,presence,"c(-69.11119, 42.15552)"
May,presence,"c(-65.567, 42.017)"
May,presence,"c(-68.9187, 40.64413)"
May,presence,"c(-69.35117, 41.032)"
May,presence,"c(-69.27034, 42.16032)"
May,presence,"c(-72.0299, 39.449)"
May,presence,"c(-68.88884, 42.65806)"
May,presence,"c(-69.95, 40.683)"
May,presence,"c(-71.946, 40.679)"
May,presence,"c(-71.15567, 41.15383)"
May,presence,"c(-71.62686, 40.98249)"
May,presence,"c(-66.6, 40.717)"
May,presence,"c(-68.66662, 42.41557)"
May,presence,"c(-72.117278, 39.037402)"
May,presence,"c(-68.96085, 41.26271)"
May,presence,"c(-71.6885, 39.4732)"
May,presence,"c(-70.017, 42.267)"
May,presence,"c(-67.90021, 42.07871)"
May,presence,"c(-72.35155, 39.59953)"
May,presence,"c(-69.42687, 41.3152)"
May,presence,"c(-68.75766, 41.95176)"
May,presence,"c(-71.106635, 40.052162)"
May,presence,"c(-70.97833, 41.0343)"
May,presence,"c(-69.24467, 42.38094)"
May,presence,"c(-67.94208, 42.201)"
May,presence,"c(-67.98923, 42.66234)"
May,presence,"c(-71.2, 40.683)"
May,presence,"c(-68.9311, 42.52736)"
May,presence,"c(-71.3718, 39.7897)"
May,presence,"c(-69.34798, 42.5538)"
May,presence,"c(-68.03585, 43.26068)"
May,presence,"c(-69.17002, 42.96869)"
May,presence,"c(-70.37933, 41.96167)"
May,presence,"c(-69.509766, 40.956005)"
May,presence,"c(-68.92294, 41.15074)"
May,presence,"c(-71.923, 40.7487)"
May,presence,"c(-70.63828, 40.97124)"
May,presence,"c(-69.53367, 41.614)"
May,presence,"c(-72.135449, 40.089525)"
May,presence,"c(-69.38065, 43.05319)"
May,presence,"c(-69.14227, 41.18982)"
May,presence,"c(-68.3129, 40.48057)"
May,presence,"c(-70.05, 40.417)"
May,presence,"c(-68.13467, 41.905)"
May,presence,"c(-70.233, 39.817)"
May,presence,"c(-71.117088, 40.500507)"
May,presence,"c(-69.93512, 42.15725)"
May,presence,"c(-70.167, 41.25)"
May,presence,"c(-69.67285, 41.54788)"
May,presence,"c(-69.03362, 41.54525)"
May,presence,"c(-70.5178, 40.8519)"
May,presence,"c(-70.86389, 41.08484)"
May,presence,"c(-70.45, 40.633)"
May,presence,"c(-68.46879, 43.08119)"
May,presence,"c(-68.72227, 41.6061)"
May,presence,"c(-68.369553, 43.238136)"
May,presence,"c(-69.817, 40.383)"
May,presence,"c(-70.835451, 40.016421)"
May,presence,"c(-71.7081, 39.5434)"
May,presence,"c(-72.064289, 39.204349)"
May,presence,"c(-68.41332, 42.29466)"
May,presence,"c(-70.08103, 42.82744)"
May,presence,"c(-68.4818, 43.38097)"
May,presence,"c(-71.9581, 39.9157)"
May,presence,"c(-72.13372, 40.72173)"
May,presence,"c(-68.373512, 42.909775)"
May,presence,"c(-69.09281, 42.24171)"
May,presence,"c(-68.88042, 41.61143)"
May,presence,"c(-69.72432, 42.30206)"
May,presence,"c(-70.721569, 40.697404)"
May,presence,"c(-67.718132, 40.318317)"
May,presence,"c(-67.5582, 42.51936)"
May,presence,"c(-69.85245, 41.72017)"
May,presence,"c(-72.1393, 40.0752)"
May,presence,"c(-67.08333, 42.18667)"
May,presence,"c(-65.25, 41.75)"
May,presence,"c(-69.26962, 42.06848)"
May,presence,"c(-70.25989, 42.82239)"
May,presence,"c(-69.467, 39.933)"
May,presence,"c(-72.3651, 39.7437)"
May,presence,"c(-70.243248, 43.405899)"
May,presence,"c(-67.72046, 42.9939)"
May,presence,"c(-69.65, 40.783)"
May,presence,"c(-68.66437, 42.97842)"
May,presence,"c(-69.90121, 43.288)"
May,presence,"c(-71.24033, 41.11218)"
May,presence,"c(-69.7815, 41.62817)"
May,presence,"c(-68.715, 41.387)"
May,presence,"c(-68.03567, 42.0435)"
May,presence,"c(-68.9822, 42.4574)"
May,presence,"c(-69.91486, 41.82518)"
May,presence,"c(-69.35718, 41.11485)"
May,presence,"c(-71.8079, 39.4849)"
May,presence,"c(-72.024072, 39.157511)"
May,presence,"c(-71.8082, 39.8164)"
May,presence,"c(-70.90784, 41.15672)"
May,presence,"c(-71.868673, 40.060255)"
May,presence,"c(-70.403, 40.8192)"
May,presence,"c(-70.30667, 41.87217)"
May,presence,"c(-71.4236, 39.9354)"
May,presence,"c(-69.19642, 41.267)"
May,presence,"c(-69.45887, 41.87453)"
May,presence,"c(-71.5975, 39.5668)"
May,presence,"c(-69.55547, 43.29016)"
May,presence,"c(-69.93561, 42.72367)"
May,presence,"c(-68.37516, 42.15353)"
May,presence,"c(-69.87589, 42.57454)"
May,presence,"c(-68.933, 40.65)"
May,presence,"c(-68.57017, 41.80417)"
May,presence,"c(-69.40487, 42.84277)"
May,presence,"c(-71.7156, 39.894)"
May,presence,"c(-69.43951, 42.52391)"
May,presence,"c(-69.0757, 42.20027)"
May,presence,"c(-68.25, 41.067)"
May,presence,"c(-69.63008, 42.09867)"
May,presence,"c(-68.8706, 42.99349)"
May,presence,"c(-66.733, 40.55)"
May,presence,"c(-71.30407, 40.99916)"
May,presence,"c(-70.75, 40.867)"
May,presence,"c(-66.233, 40.833)"
May,presence,"c(-69.90939, 40.43125)"
May,presence,"c(-69.490921, 42.132221)"
May,presence,"c(-69.2, 40.417)"
May,presence,"c(-69.20928, 41.20011)"
May,presence,"c(-68.81514, 41.72033)"
May,presence,"c(-69.00828, 42.83004)"
May,presence,"c(-71.623292, 40.076641)"
May,presence,"c(-69.21844, 42.90802)"
May,presence,"c(-69.183807, 43.197273)"
May,presence,"c(-69.95577, 43.04601)"
May,presence,"c(-69.57113, 42.51241)"
May,presence,"c(-68.86097, 41.33392)"
May,presence,"c(-67.68652, 42.96285)"
May,presence,"c(-67.73129, 43.18958)"
May,presence,"c(-68.72111, 41.25975)"
May,presence,"c(-71.06892, 41.0366)"
May,presence,"c(-69.13105, 42.50994)"
May,presence,"c(-71.65645, 40.82219)"
May,presence,"c(-67.53467, 42.55708)"
May,presence,"c(-70.51544, 42.05378)"
May,presence,"c(-72.39598, 40.83858)"
May,presence,"c(-68.617, 40.8)"
May,presence,"c(-67.44533, 42.2165)"
May,presence,"c(-68.352, 40.52683)"
May,presence,"c(-69.94367, 42.28525)"
May,presence,"c(-71.6083, 40.5972)"
May,presence,"c(-67.66017, 42.152)"
May,presence,"c(-68.89822, 41.25101)"
May,presence,"c(-70.885218, 40.074875)"
May,presence,"c(-69.74405, 42.23)"
May,presence,"c(-67.95753, 42.45236)"
May,presence,"c(-71.4086, 39.609)"
May,presence,"c(-68.761002, 43.217983)"
May,presence,"c(-70.816824, 39.998007)"
May,presence,"c(-71.16576, 40.938)"
May,presence,"c(-71.144883, 40.083596)"
May,presence,"c(-69.816, 41.84267)"
May,presence,"c(-67.59084, 41.39367)"
May,background,"c(-70.202654586833, 42.499303477161)"
May,background,"c(-69.626808167047, 41.9234570573749)"
May,background,"c(-69.0509617472609, 41.1830830890786)"
May,background,"c(-69.2977530700264, 41.2653468633337)"
May,background,"c(-69.8735994898124, 42.1702483801404)"
May,background,"c(-69.5445443927918, 41.9234570573749)"
May,background,"c(-69.5445443927918, 43.4042049939677)"
May,background,"c(-67.981532681944, 43.9800514137537)"
May,background,"c(-69.2977530700264, 42.0057208316301)"
May,background,"c(-72.0947213947015, 40.854027992058)"
May,background,"c(-69.4622806185367, 40.7717642178028)"
May,background,"c(-68.3105877789646, 43.7332600909883)"
May,background,"c(-68.9686979730058, 42.9928861226919)"
May,background,"c(-70.4494459095985, 42.6638310256713)"
May,background,"c(-73.2464142342736, 39.0442249584447)"
May,background,"c(-69.1332255215161, 41.5944019603543)"
May,background,"c(-72.2592489432118, 39.8668627009962)"
May,background,"c(-67.8992689076888, 44.0623151880089)"
May,background,"c(-68.8041704244955, 42.4170397029058)"
May,background,"c(-69.7090719413021, 41.7589295088646)"
May,background,"c(-69.0509617472609, 41.5121381860992)"
May,background,"c(-69.2977530700264, 41.7589295088646)"
May,background,"c(-69.7913357155573, 41.8411932831198)"
May,background,"c(-69.8735994898124, 42.3347759286507)"
May,background,"c(-73.6577331055494, 40.1959177980168)"
May,background,"c(-68.8864341987506, 41.3476106375889)"
May,background,"c(-70.1203908125779, 41.0185555405683)"
May,background,"c(-67.4056862621579, 42.4170397029058)"
May,background,"c(-67.6524775849234, 42.6638310256713)"
May,background,"c(-69.1332255215161, 40.1959177980168)"
May,background,"c(-69.9558632640676, 41.0185555405683)"
May,background,"c(-68.7219066502403, 41.9234570573749)"
May,background,"c(-69.5445443927918, 41.5944019603543)"
May,background,"c(-69.1332255215161, 43.4864687682228)"
May,background,"c(-72.5060402659773, 39.6200713782307)"
May,background,"c(-67.981532681944, 43.8977876394986)"
May,background,"c(-71.4366112006603, 40.7717642178028)"
May,background,"c(-69.8735994898124, 42.6638310256713)"
May,background,"c(-69.2977530700264, 42.4170397029058)"
May,background,"c(-68.8041704244955, 41.429874411844)"
May,background,"c(-69.7090719413021, 42.5815672514161)"
May,background,"c(-69.626808167047, 41.7589295088646)"
May,background,"c(-69.2977530700264, 42.9928861226919)"
May,background,"c(-68.4751153274749, 41.7589295088646)"
May,background,"c(-67.8170051334337, 42.7460947999264)"
May,background,"c(-70.3671821353433, 40.854027992058)"
May,background,"c(-69.2154892957712, 41.9234570573749)"
May,background,"c(-67.6524775849234, 43.1574136712022)"
May,background,"c(-69.7913357155573, 40.3604453465271)"
May,background,"c(-67.0766311651373, 45.0494804790707)"
May,background,"c(-66.3362571968409, 42.2525121543955)"
May,background,"c(-69.8735994898124, 42.5815672514161)"
May,background,"c(-69.7090719413021, 41.9234570573749)"
May,background,"c(-68.8864341987506, 42.7460947999264)"
May,background,"c(-68.8041704244955, 41.8411932831198)"
May,background,"c(-69.1332255215161, 42.5815672514161)"
May,background,"c(-68.0637964561991, 42.0057208316301)"
May,background,"c(-69.2154892957712, 43.1574136712022)"
May,background,"c(-69.2977530700264, 42.8283585741816)"
May,background,"c(-67.8170051334337, 42.2525121543955)"
May,background,"c(-69.7090719413021, 42.0879846058852)"
May,background,"c(-69.2977530700264, 41.8411932831198)"
May,background,"c(-67.4056862621579, 44.144578962264)"
May,background,"c(-66.8298398423719, 42.2525121543955)"
May,background,"c(-69.3800168442815, 42.9928861226919)"
May,background,"c(-71.3543474264052, 40.2781815722719)"
May,background,"c(-69.7090719413021, 43.1574136712022)"
May,background,"c(-69.2154892957712, 41.429874411844)"
May,background,"c(-68.6396428759852, 42.499303477161)"
May,background,"c(-69.9558632640676, 42.5815672514161)"
May,background,"c(-71.8479300719361, 40.0313902495065)"
May,background,"c(-69.9558632640676, 42.6638310256713)"
May,background,"c(-73.2464142342736, 39.9491264752513)"
May,background,"c(-67.6524775849234, 43.8977876394986)"
May,background,"c(-67.5702138106682, 43.8977876394986)"
May,background,"c(-70.1203908125779, 42.2525121543955)"
May,background,"c(-68.9686979730058, 41.3476106375889)"
May,background,"c(-70.1203908125779, 41.1008193148234)"
May,background,"c(-68.1460602304543, 43.4864687682228)"
May,background,"c(-66.4185209710961, 42.2525121543955)"
May,background,"c(-72.1769851689567, 39.8668627009962)"
May,background,"c(-70.3671821353433, 42.9928861226919)"
May,background,"c(-69.626808167047, 42.7460947999264)"
May,background,"c(-69.2154892957712, 42.2525121543955)"
May,background,"c(-67.1588949393925, 42.0879846058852)"
May,background,"c(-68.0637964561991, 43.9800514137537)"
May,background,"c(-69.1332255215161, 41.7589295088646)"
May,background,"c(-69.9558632640676, 41.5121381860992)"
May,background,"c(-68.8864341987506, 42.1702483801404)"
May,background,"c(-67.6524775849234, 40.6072366692925)"
May,background,"c(-69.4622806185367, 42.0879846058852)"
May,background,"c(-68.7219066502403, 42.4170397029058)"
May,background,"c(-67.3234224879028, 44.0623151880089)"
May,background,"c(-72.0947213947015, 40.7717642178028)"
May,background,"c(-68.2283240047094, 41.9234570573749)"
May,background,"c(-70.1203908125779, 42.0057208316301)"
May,background,"c(-68.3105877789646, 43.568732542478)"
May,background,"c(-68.8864341987506, 42.0879846058852)"
May,background,"c(-68.2283240047094, 43.8977876394986)"
May,background,"c(-68.3928515532197, 42.3347759286507)"
May,background,"c(-69.7913357155573, 41.9234570573749)"
May,background,"c(-70.202654586833, 40.854027992058)"
May,background,"c(-68.7219066502403, 42.499303477161)"
May,background,"c(-69.3800168442815, 42.0879846058852)"
May,background,"c(-67.2411587136476, 42.3347759286507)"
May,background,"c(-72.1769851689567, 39.4555438297204)"
May,background,"c(-68.3105877789646, 43.3219412197125)"
